fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2021-06-30|USD|3077000000|4580000000|1503000000|1503000000|2213000000|425000000|391000000|864000000||-44000000||44000000|4580000000|73000000|184000000|48000000|2242000000|311000000|44000000|1931000000|1955000000|2213000000|2261000000|1931000000|TXN
2021-03-31|USD|2797000000|4289000000|1492000000|1492000000|1939000000|425000000|386000000|904000000||-46000000||46000000|4289000000|46000000|179000000|94000000|1939000000|186000000|46000000|1753000000|1766000000|1939000000|2033000000|1753000000|TXN
2020-12-31|USD|2646000000|4076000000|1430000000|1430000000|1813000000|398000000|388000000|47000000||-48000000||48000000|4076000000|162000000|180000000|47000000|1927000000|239000000|48000000|1813000000|1663000000|1813000000|1860000000|1688000000|TXN
2020-09-30|USD|2453000000|3817000000|1364000000|1364000000|1609000000|407000000|386000000|895000000||-49000000||49000000|3817000000|27000000|183000000|51000000|1587000000|234000000|49000000|1353000000|1352000000|1609000000|1660000000|1353000000|TXN
2020-06-30|USD|2082000000|3239000000|1157000000|1157000000|1228000000|401000000|379000000|880000000||-48000000|48000000|48000000|3239000000|99000000|184000000|50000000|1279000000|-101000000|48000000|1380000000|1374000000|1228000000|1278000000|1380000000|TXN
2020-03-31|USD|2088000000|3329000000|1241000000|1241000000|1244000000|417000000|377000000|894000000||-45000000|45000000|45000000|3329000000|25000000|186000000|50000000|1224000000|50000000|45000000|1174000000|1193000000|1244000000|1294000000|1174000000|TXN
2019-12-31|USD|2097000000|3350000000|-441000000|1253000000|1249000000|412000000|386000000|50000000||-45000000|45000000|45000000|3350000000|53000000|186000000|50000000|1257000000|187000000|45000000|1249000000|1166000000|1249000000|1299000000|1070000000|TXN
2019-09-30|USD|2446000000|3771000000|1882000000|1325000000|1589000000|399000000|379000000|936000000||-43000000|43000000|43000000|3771000000|34000000|183000000|79000000|1580000000|155000000|43000000|1425000000|1439000000|1589000000|1668000000|1425000000|TXN
2019-06-30|USD|2360000000|3668000000|1888000000|1308000000|1506000000|420000000|390000000|970000000||-44000000|44000000|44000000|3668000000|52000000|173000000|80000000|1514000000|209000000|44000000|1305000000|1313000000|1506000000|1586000000|1305000000|TXN
2019-03-31|USD|2261000000|3594000000|1905000000|1333000000|1379000000|414000000|389000000|959000000||-38000000||38000000|3594000000|36000000|166000000|79000000|1377000000|160000000|38000000|1217000000|1225000000|1379000000|1458000000|1217000000|TXN
2018-12-31|USD|2407000000|3717000000|79000000|1310000000|1516000000|414000000|400000000|79000000||||36000000|3717000000|23000000|158000000|79000000|1503000000|264000000|36000000|1516000000|1150000000|1516000000|1595000000|1239000000|TXN
2018-09-30|USD|2804000000|4261000000|2013000000|1457000000|1937000000|396000000|390000000|946000000||||36000000|4261000000|23000000|151000000|80000000|1924000000|354000000|36000000|1570000000|1587000000|1937000000|2017000000|1570000000|TXN
2018-06-30|USD|2619000000|4017000000|1997000000|1398000000|1712000000|441000000|384000000|983000000||||30000000|4017000000|24000000|144000000|79000000|1706000000|301000000|30000000|1405000000|1426000000|1712000000|1791000000|1405000000|TXN
2018-03-31|USD|2447000000|3789000000|1342000000|1342000000|1548000000|433000000|385000000|979000000||||23000000|3789000000|28000000|137000000|80000000|1553000000|187000000|23000000|1366000000|1358000000|1548000000|1628000000|1366000000|TXN
2017-12-31|USD|2440000000|3750000000|1310000000|1310000000|1563000000|409000000|386000000|79000000||||21000000|3750000000|8000000|133000000|79000000|1550000000|1206000000|21000000|1563000000|465000000|1563000000|1642000000|344000000|TXN
2017-09-30|USD|2656000000|4116000000|1460000000|1460000000|1788000000|412000000|375000000|947000000||||19000000|4116000000|20000000|133000000|80000000|1789000000|504000000|19000000|1285000000|1300000000|1788000000|1868000000|1285000000|TXN
2017-06-30|USD|2374000000|3693000000|1319000000|1319000000|1480000000|434000000|378000000|970000000||||20000000|3693000000|26000000|134000000|79000000|1486000000|430000000|20000000|1056000000|1063000000|1480000000|1559000000|1056000000|TXN
2017-03-31|USD|2144000000|3402000000|1258000000|1258000000|1252000000|439000000|369000000|972000000||||18000000|3402000000|21000000|139000000|80000000|1255000000|258000000|18000000|997000000|996000000|1252000000|1332000000|997000000|TXN
2016-12-31|USD|2137000000|3414000000|1277000000|1281000000|1332000000|405000000|340000000|80000000||||19000000||184000000|139000000|80000000|1497000000|450000000|19000000|1319000000|1063000000|1332000000|1412000000|1047000000|TXN
2016-09-30|USD|2284000000|3675000000|1391000000|1395000000|1408000000|442000000|353000000|964000000||||18000000||-9000000|150000000|80000000|1381000000|363000000|18000000|968000000|1012000000|1408000000|1488000000|1018000000|TXN
2016-06-30|USD|2007000000|3273000000|1266000000|1270000000|1131000000|454000000|341000000|965000000||||21000000||-8000000|155000000|79000000|1102000000|283000000|21000000|779000000|814000000|1131000000|1210000000|819000000|TXN
2016-03-31|USD|1829000000|3008000000|1179000000|1184000000|984000000|441000000|322000000|936000000||||22000000||-12000000|161000000|80000000|950000000|239000000|22000000|668000000|712000000|984000000|1064000000|711000000|TXN
2015-12-31|USD|1866000000|3174000000|1308000000|1323000000|1142000000|385000000|293000000|98000000||||22000000||-29000000|172000000|79000000|1139000000|303000000|22000000|1142000000|817000000|1142000000|1221000000|836000000|TXN
2015-09-30|USD|1997000000|3429000000|1432000000|1432000000|1164000000|434000000|316000000|913000000||||22000000||6000000|193000000|80000000|1148000000|350000000|22000000|798000000|799000000|1164000000|1244000000|798000000|TXN
2015-06-30|USD|1881000000|3232000000|1351000000|1351000000|1010000000|470000000|320000000|951000000||||24000000|1000000|3000000|198000000|80000000|989000000|293000000|24000000|998000000|713000000|1010000000|1090000000|696000000|TXN
2015-03-31|USD|1816000000|3150000000|1334000000|1334000000|958000000|439000000|338000000|938000000||||22000000|0|4000000|203000000|80000000|940000000|284000000|22000000|944000000|657000000|958000000|1038000000|656000000|TXN
2014-12-31|USD|1895000000|3269000000|1374000000|1374000000|1100000000|429000000|311000000|82000000||||22000000|43000000|9000000|211000000|80000000|1087000000|262000000|93000000|1100000000|761000000|1100000000|1180000000|825000000|TXN
2014-09-30|USD|2044000000|3501000000|1457000000|1457000000|1175000000|463000000|332000000|947000000||||23000000|8000000|3000000|213000000|80000000|1155000000|329000000|0|826000000|870000000|1175000000|1255000000|826000000|TXN
2014-06-30|USD|1881000000|3292000000|1411000000|1411000000|982000000|472000000|349000000|979000000||||24000000|2000000|3000000|213000000|80000000|961000000|278000000|1000000|683000000|691000000|982000000|1062000000|683000000|TXN
2014-03-31|USD|1607000000|2983000000|1376000000|1376000000|690000000|479000000|366000000|961000000||||25000000|37000000|6000000|213000000|81000000|482000000|-5000000|25000000|487000000|495000000|690000000|771000000|487000000|TXN
2013-12-31|USD|1640000000|3028000000|1388000000|1388000000|687000000|461000000|346000000|84000000||||24000000|324000000|19000000|213000000|83000000|682000000|171000000|24000000|687000000|-1096000000|687000000|770000000|511000000|TXN
2013-09-30|USD|1779000000|3244000000|1465000000|1465000000|844000000|465000000|368000000|1018000000||||24000000|3000000|-4000000|217000000|83000000|816000000|187000000|24000000|629000000|1276000000|844000000|927000000|629000000|TXN
2013-06-30|USD|1570000000|3047000000|1477000000|1477000000|906000000|471000000|389000000|749000000||||24000000|315000000|0|221000000|85000000|882000000|222000000|24000000|660000000|1380000000|906000000|991000000|660000000|TXN
2013-03-31|USD|1374000000|2885000000|1511000000|1511000000|395000000|459000000|419000000|1061000000||||23000000|3000000|2000000|228000000|85000000|374000000|12000000|23000000|362000000|773000000|395000000|480000000|362000000|TXN
2012-12-31|USD|1446000000|2979000000|1533000000|1534000000|139000000|432000000|425000000|2102000000||||23000000|15000000|39000000|232000000|85000000|155000000|-109000000|23000000|264000000|2259000000|139000000|224000000|264000000|TXN
2012-09-30|USD|1740000000|3390000000|1650000000|1650000000|840000000|453000000|463000000|916000000||||21000000|0|24000000|241000000|86000000|843000000|59000000|21000000|784000000|657000000|840000000|926000000|784000000|TXN
2012-06-30|USD|1651000000|3335000000|1684000000|1684000000|598000000|456000000|480000000|949000000||||20000000|0|-2000000|241000000|86000000|576000000|130000000|20000000|446000000|445000000|598000000|684000000|446000000|TXN
2012-03-31|USD|1531000000|3121000000|1590000000|1590000000|397000000|462000000|509000000|1067000000||||21000000|0|-14000000|243000000|86000000|362000000|97000000|21000000|265000000|233000000|397000000|483000000|265000000|TXN
2011-12-31|USD|1548000000|3420000000|1872000000|1872000000|365000000|444000000|474000000|1367000000||||21000000|20000000|4000000|247000000|85000000|348000000|50000000|21000000|298000000|267000000|365000000|450000000|298000000|TXN
2011-09-30|USD|1744000000|3466000000|1722000000|1722000000|814000000|388000000|395000000|783000000||||15000000||-19000000|213000000|13000000|780000000|179000000|15000000|601000000|602000000|814000000|827000000|601000000|TXN
2011-06-30|USD|1753000000|3458000000|1705000000|1705000000|905000000|411000000|424000000|835000000||||6000000||10000000|220000000|6000000|909000000|237000000|6000000|672000000|1360000000|905000000|911000000|672000000|TXN
2011-03-31|USD|1728000000|3392000000|1664000000|1664000000|908000000|396000000|422000000|825000000||||||10000000|224000000|7000000|918000000|252000000|0|666000000|1331000000|908000000|915000000|666000000|TXN
2010-12-31|USD|1870000000|3525000000|1655000000|1655000000|1230000000|390000000|392000000|1031000000|||||164000000|18000000|226000000|12000000|1248000000|306000000|0|942000000|1827000000|1230000000|1242000000|942000000|TXN
2010-09-30|USD|2039000000|3740000000|1701000000|1701000000|1227000000|391000000|417000000|812000000||||||8000000|213000000|11000000|1235000000|376000000|0|859000000|1728000000|1227000000|1238000000|859000000|TXN
2010-06-30|USD|1894000000|3496000000|1602000000|1602000000|1107000000|378000000|392000000|787000000||||||4000000|215000000|12000000|1111000000|342000000|0|769000000|1511000000|1107000000|1119000000|769000000|TXN
2010-03-31|USD|1689000000|3205000000|1516000000|1516000000|950000000|359000000|370000000|752000000||||||7000000|211000000|13000000|957000000|299000000||658000000|1310000000|950000000|963000000|658000000|TXN
2009-12-31|USD|1589000000|3005000000|1416000000|1416000000|875000000|348000000|354000000|728000000||||||6000000|209000000|14000000|881000000|226000000||655000000|1367000000|875000000|889000000|655000000|TXN
2009-09-30|USD|1481000000|2880000000|1399000000|1399000000|763000000|340000000|368000000|718000000||||||2000000|217000000|12000000|765000000|227000000||538000000|1072000000|763000000|775000000|538000000|TXN
2009-06-30|USD|1124000000|2457000000|1333000000|1333000000|343000000|327000000|369000000|781000000||||||13000000|221000000|233000000|356000000|96000000||260000000|587000000|343000000|733000000|260000000|TXN
2009-03-31|USD|806000000|2086000000|1280000000|1280000000|10000000|305000000|386000000|691000000||||||5000000|230000000|240000000|15000000|-2000000||||10000000|455000000|17000000|TXN
